ID_LAT_LON_YEAR_WEEK,emission
ID_-0.547_29.653_2022_34,0.6668188585469034
ID_-0.547_29.653_2022_35,0.6270231012507574
ID_-0.547_29.653_2022_36,0.6776129534689244
ID_-0.547_29.653_2022_37,0.6575512227094732
ID_-0.547_29.653_2022_38,0.6734190861905226
ID_-0.547_29.653_2022_39,0.6579589975799899
ID_-0.547_29.653_2022_40,0.659511685909587
ID_-0.547_29.653_2022_41,0.6379025679860496
ID_-0.547_29.653_2022_42,0.6562257008462912
ID_-0.547_29.653_2022_43,0.6728690095988568
ID_-0.547_29.653_2022_44,0.6270231012507574
ID_-0.547_29.653_2022_45,0.6392884770389646
ID_-0.547_29.653_2022_46,0.6270231012507574
ID_-0.547_29.653_2022_47,0.6345614047043491
ID_-0.547_29.653_2022_48,0.6562257008462912
ID_-0.569_30.031_2022_00,120.52698633316159
ID_-0.569_30.031_2022_01,120.80266611611843
ID_-0.569_30.031_2022_02,109.96360403460264
ID_-0.569_30.031_2022_03,120.52698633316159
ID_-0.569_30.031_2022_04,109.96360403460264
ID_-0.569_30.031_2022_05,109.96360403460264
ID_-0.569_30.031_2022_06,120.52698633316159
ID_-0.569_30.031_2022_07,108.81494417271017
ID_-0.569_30.031_2022_08,100.46471789723634
ID_-0.569_30.031_2022_09,115.08116298657656
ID_-0.569_30.031_2022_10,120.52698633316159
ID_-0.569_30.031_2022_11,105.35325764849782
ID_-0.569_30.031_2022_12,115.08116298657656
ID_-0.569_30.031_2022_13,124.37974140441418
ID_-0.569_30.031_2022_14,115.08116298657656
ID_-0.569_30.031_2022_15,115.08116298657656
ID_-0.569_30.031_2022_16,115.08116298657656
ID_-0.569_30.031_2022_17,114.76379078149795
ID_-0.569_30.031_2022_18,115.08116298657656
ID_-0.569_30.031_2022_19,128.12161563834547
ID_-0.569_30.031_2022_20,108.87984887740015
ID_-0.569_30.031_2022_21,115.08116298657656
ID_-0.569_30.031_2022_22,114.03527677434683
ID_-0.569_30.031_2022_23,123.43635742217302
ID_-0.569_30.031_2022_24,112.44423824614286
ID_-0.569_30.031_2022_25,116.57983621957898
ID_-0.569_30.031_2022_26,112.44423824614286
ID_-0.569_30.031_2022_27,120.79887804153562
ID_-0.569_30.031_2022_28,116.92403176897764
ID_-0.569_30.031_2022_29,118.54549290239811
ID_-0.569_30.031_2022_30,116.92403176897764
ID_-0.569_30.031_2022_31,114.03527677434683
ID_-0.569_30.031_2022_32,120.79887804153562
ID_-0.569_30.031_2022_33,117.13660057726501
ID_-0.569_30.031_2022_34,119.11109610077739
ID_-0.569_30.031_2022_35,122.28049903848766
ID_-0.569_30.031_2022_36,128.97349578782917
ID_-0.569_30.031_2022_37,125.96516272544861
ID_-0.569_30.031_2022_38,128.6084953303635
ID_-0.569_30.031_2022_39,125.85747991994023
ID_-0.569_30.031_2022_40,122.28049903848766
ID_-0.569_30.031_2022_41,125.7462332561016
ID_-0.569_30.031_2022_42,122.28049903848766
ID_-0.569_30.031_2022_43,122.28049903848766
ID_-0.569_30.031_2022_44,121.75975089147687
ID_-0.569_30.031_2022_45,120.0606047269702
ID_-0.569_30.031_2022_46,125.85747991994023
ID_-0.569_30.031_2022_47,120.0606047269702
ID_-0.569_30.031_2022_48,111.18986632159351
ID_-0.598_29.102_2022_00,0.07294462516790372
ID_-0.598_29.102_2022_01,0.06882129220147908
ID_-0.598_29.102_2022_02,0.09113068256473343
ID_-0.598_29.102_2022_03,0.086001257529977
ID_-0.598_29.102_2022_04,0.06882129220147908
ID_-0.598_29.102_2022_05,0.07897074234882893
ID_-0.598_29.102_2022_06,0.08586014568999963
ID_-0.598_29.102_2022_07,0.07403962123913516
ID_-0.598_29.102_2022_08,0.086001257529977
ID_-0.598_29.102_2022_09,0.08476965849052066
ID_-0.598_29.102_2022_10,0.08562880167467665
ID_-0.598_29.102_2022_11,0.08562880167467665
ID_-0.598_29.102_2022_12,0.08586014568999963
ID_-0.598_29.102_2022_13,0.08476965849052066
ID_-0.598_29.102_2022_14,0.08562880167467665
ID_-0.598_29.102_2022_15,0.06882129220147908
ID_-0.598_29.102_2022_16,0.07403962123913516
ID_-0.598_29.102_2022_17,0.06862055665484512
ID_-0.598_29.102_2022_18,0.06646506242315808
ID_-0.598_29.102_2022_19,0.07403962123913516
ID_-0.598_29.102_2022_20,0.06646506242315808
ID_-0.598_29.102_2022_21,0.06646506242315808
ID_-0.598_29.102_2022_22,0.09362138908293854
ID_-0.598_29.102_2022_23,0.09772286050376715
ID_-0.598_29.102_2022_24,0.09756728282029507
ID_-0.598_29.102_2022_25,0.09756728282029507
ID_-0.598_29.102_2022_26,0.09756728282029507
ID_-0.598_29.102_2022_27,0.09678358616941841
ID_-0.598_29.102_2022_28,0.09569817829319799
ID_-0.598_29.102_2022_29,0.09772286050376715
ID_-0.598_29.102_2022_30,0.0949043575686228
ID_-0.598_29.102_2022_31,0.09290410105435876
ID_-0.598_29.102_2022_32,0.09290410105435876
ID_-0.598_29.102_2022_33,0.10114978742401581
ID_-0.598_29.102_2022_34,0.10209135508866166
ID_-0.598_29.102_2022_35,0.10071077024980331
ID_-0.598_29.102_2022_36,0.10071077024980331
ID_-0.598_29.102_2022_37,0.10114978742401581
ID_-0.598_29.102_2022_38,0.10209135508866166
ID_-0.598_29.102_2022_39,0.10114978742401581
ID_-0.598_29.102_2022_40,0.09319703078379098
ID_-0.598_29.102_2022_41,0.09590166814104305
ID_-0.598_29.102_2022_42,0.09426242099807132
ID_-0.598_29.102_2022_43,0.09450179743157058
ID_-0.598_29.102_2022_44,0.09338792460141121
ID_-0.598_29.102_2022_45,0.09715724919229979
ID_-0.598_29.102_2022_46,0.09919673433134449
ID_-0.598_29.102_2022_47,0.09919673433134449
ID_-0.598_29.102_2022_48,0.09715724919229979
ID_-0.604_29.896_2022_00,69.3114214157611
ID_-0.604_29.896_2022_01,69.3114214157611
ID_-0.604_29.896_2022_02,69.3114214157611
ID_-0.604_29.896_2022_03,69.3114214157611
ID_-0.604_29.896_2022_04,69.3114214157611
ID_-0.604_29.896_2022_05,69.3114214157611
ID_-0.604_29.896_2022_06,69.3114214157611
ID_-0.604_29.896_2022_07,69.3114214157611
ID_-0.604_29.896_2022_08,69.3114214157611
ID_-0.604_29.896_2022_09,61.80148094934225
ID_-0.604_29.896_2022_10,67.39145174461603
ID_-0.604_29.896_2022_11,61.80148094934225
ID_-0.604_29.896_2022_12,69.3114214157611
ID_-0.604_29.896_2022_13,67.39145174461603
ID_-0.604_29.896_2022_14,75.62054813985526
ID_-0.604_29.896_2022_15,76.90570259571075
ID_-0.604_29.896_2022_16,75.13841239170729
ID_-0.604_29.896_2022_17,71.11050312420726
ID_-0.604_29.896_2022_18,85.59864931365847
ID_-0.604_29.896_2022_19,76.90570259571075
ID_-0.604_29.896_2022_20,80.19956915530562
ID_-0.604_29.896_2022_21,51.70245641027391
ID_-0.604_29.896_2022_22,63.3906667432487
ID_-0.604_29.896_2022_23,60.88366352032125
ID_-0.604_29.896_2022_24,65.0001795105785
ID_-0.604_29.896_2022_25,71.69543022330105
ID_-0.604_29.896_2022_26,63.93428494802117
ID_-0.604_29.896_2022_27,69.69506132432818
ID_-0.604_29.896_2022_28,56.80938279153406
ID_-0.604_29.896_2022_29,63.93428494802117
ID_-0.604_29.896_2022_30,66.02238730645179
ID_-0.604_29.896_2022_31,51.70245641027391
ID_-0.604_29.896_2022_32,71.33445975795388
ID_-0.604_29.896_2022_33,78.36053565090894
ID_-0.604_29.896_2022_34,84.3262928854823
ID_-0.604_29.896_2022_35,76.90570259571075
ID_-0.604_29.896_2022_36,78.71113316436112
ID_-0.604_29.896_2022_37,84.3262928854823
ID_-0.604_29.896_2022_38,75.13841239170729
ID_-0.604_29.896_2022_39,78.71113316436112
ID_-0.604_29.896_2022_40,73.38874086481333
ID_-0.604_29.896_2022_41,77.81366041004658
ID_-0.604_29.896_2022_42,76.3541660169661
ID_-0.604_29.896_2022_43,73.38874086481333
ID_-0.604_29.896_2022_44,76.90570259571075
ID_-0.604_29.896_2022_45,76.90570259571075
ID_-0.604_29.896_2022_46,78.36053565090894
ID_-0.604_29.896_2022_47,76.99535959459841
ID_-0.604_29.896_2022_48,70.28833162818849
ID_-0.615_30.885_2022_00,90.35841223038733
ID_-0.615_30.885_2022_01,92.93249741582572
ID_-0.615_30.885_2022_02,84.16144673642516
ID_-0.615_30.885_2022_03,91.57249603460728
ID_-0.615_30.885_2022_04,91.57249603460728
ID_-0.615_30.885_2022_05,84.81569206012784
ID_-0.615_30.885_2022_06,84.35640866845846
ID_-0.615_30.885_2022_07,89.78932187923789
ID_-0.615_30.885_2022_08,81.82221037426591
ID_-0.615_30.885_2022_09,97.53044110290706
ID_-0.615_30.885_2022_10,90.80988935621082
ID_-0.615_30.885_2022_11,89.34117849506437
ID_-0.615_30.885_2022_12,90.35841223038733
ID_-0.615_30.885_2022_13,97.25110895520449
ID_-0.615_30.885_2022_14,65.36320922519266
ID_-0.615_30.885_2022_15,91.13700906784833
ID_-0.615_30.885_2022_16,68.34339724744856
ID_-0.615_30.885_2022_17,68.0251399782151
ID_-0.615_30.885_2022_18,84.4481013149023
ID_-0.615_30.885_2022_19,68.0251399782151
ID_-0.615_30.885_2022_20,68.0251399782151
ID_-0.615_30.885_2022_21,82.66410109965503
ID_-0.615_30.885_2022_22,82.93490122890472
ID_-0.615_30.885_2022_23,83.2834512939453
ID_-0.615_30.885_2022_24,82.66385918211937
ID_-0.615_30.885_2022_25,76.76845864742994
ID_-0.615_30.885_2022_26,74.50707252833247
ID_-0.615_30.885_2022_27,58.71759881070256
ID_-0.615_30.885_2022_28,74.50707252833247
ID_-0.615_30.885_2022_29,75.68388923120499
ID_-0.615_30.885_2022_30,75.68388923120499
ID_-0.615_30.885_2022_31,75.68388923120499
ID_-0.615_30.885_2022_32,68.34339724744856
ID_-0.615_30.885_2022_33,68.0251399782151
ID_-0.615_30.885_2022_34,68.34339724744856
ID_-0.615_30.885_2022_35,84.81569206012784
ID_-0.615_30.885_2022_36,90.1571073385775
ID_-0.615_30.885_2022_37,90.3358725965768
ID_-0.615_30.885_2022_38,91.48548832775651
ID_-0.615_30.885_2022_39,96.17858821234107
ID_-0.615_30.885_2022_40,89.98175842821598
ID_-0.615_30.885_2022_41,95.16828157913685
ID_-0.615_30.885_2022_42,92.87326892258227
ID_-0.615_30.885_2022_43,90.1571073385775
ID_-0.615_30.885_2022_44,93.06123294736445
ID_-0.615_30.885_2022_45,88.74930659256876
ID_-0.615_30.885_2022_46,89.73823007579148
ID_-0.615_30.885_2022_47,89.95119421273469
ID_-0.615_30.885_2022_48,84.81569206012784
ID_-0.627_29.773_2022_00,120.63418530359864
ID_-0.627_29.773_2022_01,119.98830088594555
ID_-0.627_29.773_2022_02,115.78149655103682
ID_-0.627_29.773_2022_03,107.31651875767112
ID_-0.627_29.773_2022_04,110.38125990885496
ID_-0.627_29.773_2022_05,119.98830088594555
ID_-0.627_29.773_2022_06,77.64546871848404
ID_-0.627_29.773_2022_07,120.63418530359864
ID_-0.627_29.773_2022_08,110.38125990885496
ID_-0.627_29.773_2022_09,117.54321085086464
ID_-0.627_29.773_2022_10,110.12312799787522
ID_-0.627_29.773_2022_11,97.98699259655177
ID_-0.627_29.773_2022_12,120.70226443839073
ID_-0.627_29.773_2022_13,121.51658246514201
ID_-0.627_29.773_2022_14,120.63418530359864
ID_-0.627_29.773_2022_15,126.44367561098933
ID_-0.627_29.773_2022_16,126.44367561098933
ID_-0.627_29.773_2022_17,81.82087097717822
ID_-0.627_29.773_2022_18,116.35388524127006
ID_-0.627_29.773_2022_19,126.44367561098933
ID_-0.627_29.773_2022_20,83.55524269504845
ID_-0.627_29.773_2022_21,95.8357261596024
ID_-0.627_29.773_2022_22,110.54899726748467
ID_-0.627_29.773_2022_23,108.58488649672269
ID_-0.627_29.773_2022_24,109.58978833815455
ID_-0.627_29.773_2022_25,83.55524269504845
ID_-0.627_29.773_2022_26,83.55524269504845
ID_-0.627_29.773_2022_27,96.89897143012284
ID_-0.627_29.773_2022_28,83.55524269504845
ID_-0.627_29.773_2022_29,102.22474467474221
ID_-0.627_29.773_2022_30,81.82087097717822
ID_-0.627_29.773_2022_31,95.8357261596024
ID_-0.627_29.773_2022_32,116.77156471723318
ID_-0.627_29.773_2022_33,109.88360603585839
ID_-0.627_29.773_2022_34,126.16640271255373
ID_-0.627_29.773_2022_35,119.70335743150115
ID_-0.627_29.773_2022_36,119.70335743150115
ID_-0.627_29.773_2022_37,120.63418530359864
ID_-0.627_29.773_2022_38,120.39356586202979
ID_-0.627_29.773_2022_39,122.96323752754927
ID_-0.627_29.773_2022_40,120.70226443839073
ID_-0.627_29.773_2022_41,119.70335743150115
ID_-0.627_29.773_2022_42,120.63418530359864
ID_-0.627_29.773_2022_43,122.75693497347831
ID_-0.627_29.773_2022_44,120.63418530359864
ID_-0.627_29.773_2022_45,117.86271901077032
ID_-0.627_29.773_2022_46,121.52179844322801
ID_-0.627_29.773_2022_47,105.04408703792095
ID_-0.627_29.773_2022_48,110.19289465498923
ID_-0.637_30.763_2022_00,52.91626879481971
ID_-0.637_30.763_2022_01,40.153328008808195
ID_-0.637_30.763_2022_02,40.153328008808195
ID_-0.637_30.763_2022_03,52.91626879481971
ID_-0.637_30.763_2022_04,46.294879636034366
ID_-0.637_30.763_2022_05,43.54273134349286
ID_-0.637_30.763_2022_06,45.583447367072104
ID_-0.637_30.763_2022_07,45.583447367072104
ID_-0.637_30.763_2022_08,45.583447367072104
ID_-0.637_30.763_2022_09,54.72682093471288
ID_-0.637_30.763_2022_10,51.372014757841825
ID_-0.637_30.763_2022_11,52.79998316572606
ID_-0.637_30.763_2022_12,44.22283529158681
ID_-0.637_30.763_2022_13,47.188502361275255
ID_-0.637_30.763_2022_14,54.72682093471288
ID_-0.637_30.763_2022_15,47.75650408351421
ID_-0.637_30.763_2022_16,50.7457964657098
ID_-0.637_30.763_2022_17,54.72682093471288
ID_-0.637_30.763_2022_18,56.180963639870285
ID_-0.637_30.763_2022_19,48.75906935557723
ID_-0.637_30.763_2022_20,49.55111326776445
ID_-0.637_30.763_2022_21,44.22283529158681
ID_-0.637_30.763_2022_22,52.91626879481971
ID_-0.637_30.763_2022_23,49.55111326776445
ID_-0.637_30.763_2022_24,50.7457964657098
ID_-0.637_30.763_2022_25,49.55111326776445
ID_-0.637_30.763_2022_26,50.7457964657098
ID_-0.637_30.763_2022_27,49.93792170600593
ID_-0.637_30.763_2022_28,51.372014757841825
ID_-0.637_30.763_2022_29,47.65047044754773
ID_-0.637_30.763_2022_30,46.7755668291822
ID_-0.637_30.763_2022_31,52.91626879481971
ID_-0.637_30.763_2022_32,49.87256266838312
ID_-0.637_30.763_2022_33,45.906135857507586
ID_-0.637_30.763_2022_34,44.22283529158681
ID_-0.637_30.763_2022_35,58.038288470134134
ID_-0.637_30.763_2022_36,56.62230973133445
ID_-0.637_30.763_2022_37,55.430252223715186
ID_-0.637_30.763_2022_38,58.038288470134134
ID_-0.637_30.763_2022_39,58.038288470134134
ID_-0.637_30.763_2022_40,56.62230973133445
ID_-0.637_30.763_2022_41,52.05510137213766
ID_-0.637_30.763_2022_42,56.62230973133445
ID_-0.637_30.763_2022_43,58.3403785674721
ID_-0.637_30.763_2022_44,56.62230973133445
ID_-0.637_30.763_2022_45,47.986547008432446
ID_-0.637_30.763_2022_46,43.54273134349286
ID_-0.637_30.763_2022_47,43.10575451873988
ID_-0.637_30.763_2022_48,50.5158744995594
ID_-0.653_30.447_2022_00,31.957433320231733
ID_-0.653_30.447_2022_01,31.436537662528455
ID_-0.653_30.447_2022_02,31.436537662528455
ID_-0.653_30.447_2022_03,31.957433320231733
ID_-0.653_30.447_2022_04,31.436537662528455
ID_-0.653_30.447_2022_05,31.436537662528455
ID_-0.653_30.447_2022_06,31.881117188371718
ID_-0.653_30.447_2022_07,31.960870319366453
ID_-0.653_30.447_2022_08,31.29808117635548
ID_-0.653_30.447_2022_09,30.31787557505816
ID_-0.653_30.447_2022_10,35.69462261456996
ID_-0.653_30.447_2022_11,34.366849369443955
ID_-0.653_30.447_2022_12,31.845555310629308
ID_-0.653_30.447_2022_13,33.57821590446681
ID_-0.653_30.447_2022_14,40.86847164679318
ID_-0.653_30.447_2022_15,33.531531720511616
ID_-0.653_30.447_2022_16,31.39777185254544
ID_-0.653_30.447_2022_17,33.451952652134
ID_-0.653_30.447_2022_18,37.06682903048396
ID_-0.653_30.447_2022_19,37.06682903048396
ID_-0.653_30.447_2022_20,40.15905142367631
ID_-0.653_30.447_2022_21,32.32771761070192
ID_-0.653_30.447_2022_22,30.565014989234506
ID_-0.653_30.447_2022_23,34.54951481015235
ID_-0.653_30.447_2022_24,30.565014989234506
ID_-0.653_30.447_2022_25,30.565014989234506
ID_-0.653_30.447_2022_26,30.565014989234506
ID_-0.653_30.447_2022_27,30.565014989234506
ID_-0.653_30.447_2022_28,31.796083174586293
ID_-0.653_30.447_2022_29,30.565014989234506
ID_-0.653_30.447_2022_30,30.565014989234506
ID_-0.653_30.447_2022_31,36.953762084700166
ID_-0.653_30.447_2022_32,40.15905142367631
ID_-0.653_30.447_2022_33,33.531531720511616
ID_-0.653_30.447_2022_34,39.71502358782291
ID_-0.653_30.447_2022_35,35.322223020769655
ID_-0.653_30.447_2022_36,36.15495923258364
ID_-0.653_30.447_2022_37,38.55616483665258
ID_-0.653_30.447_2022_38,39.20930087994784
ID_-0.653_30.447_2022_39,35.450521920658645
ID_-0.653_30.447_2022_40,39.11472882478684
ID_-0.653_30.447_2022_41,36.046884048633274
ID_-0.653_30.447_2022_42,35.450521920658645
ID_-0.653_30.447_2022_43,39.11472882478684
ID_-0.653_30.447_2022_44,35.47647495189309
ID_-0.653_30.447_2022_45,36.953762084700166
ID_-0.653_30.447_2022_46,37.60916094201803
ID_-0.653_30.447_2022_47,37.1183751668632
ID_-0.653_30.447_2022_48,33.84134842792153
ID_-0.659_30.341_2022_00,22.11836392430216
ID_-0.659_30.341_2022_01,20.366357303146273
ID_-0.659_30.341_2022_02,20.074830446496605
ID_-0.659_30.341_2022_03,20.484755285356194
ID_-0.659_30.341_2022_04,19.252476037219164
ID_-0.659_30.341_2022_05,20.074830446496605
ID_-0.659_30.341_2022_06,20.484755285356194
ID_-0.659_30.341_2022_07,20.484755285356194
ID_-0.659_30.341_2022_08,23.83989041107148
ID_-0.659_30.341_2022_09,25.32356475686282
ID_-0.659_30.341_2022_10,23.464705815397203
ID_-0.659_30.341_2022_11,21.60771435929835
ID_-0.659_30.341_2022_12,28.355419874265788
ID_-0.659_30.341_2022_13,28.355419874265788
ID_-0.659_30.341_2022_14,25.2449858109802
ID_-0.659_30.341_2022_15,25.32356475686282
ID_-0.659_30.341_2022_16,22.903116382960228
ID_-0.659_30.341_2022_17,25.2449858109802
ID_-0.659_30.341_2022_18,23.443288737956433
ID_-0.659_30.341_2022_19,23.443288737956433
ID_-0.659_30.341_2022_20,26.71026262320578
ID_-0.659_30.341_2022_21,27.113748620338736
ID_-0.659_30.341_2022_22,22.011415722042322
ID_-0.659_30.341_2022_23,25.22625490324944
ID_-0.659_30.341_2022_24,23.443288737956433
ID_-0.659_30.341_2022_25,20.84902556489408
ID_-0.659_30.341_2022_26,22.011415722042322
ID_-0.659_30.341_2022_27,21.29241467944905
ID_-0.659_30.341_2022_28,21.431359426014126
ID_-0.659_30.341_2022_29,21.97939852624014
ID_-0.659_30.341_2022_30,21.811497430741785
ID_-0.659_30.341_2022_31,23.13556078195199
ID_-0.659_30.341_2022_32,24.468092722017317
ID_-0.659_30.341_2022_33,24.36670862307772
ID_-0.659_30.341_2022_34,24.468092722017317
ID_-0.659_30.341_2022_35,23.88185130265355
ID_-0.659_30.341_2022_36,26.83572931779921
ID_-0.659_30.341_2022_37,26.83572931779921
ID_-0.659_30.341_2022_38,26.83572931779921
ID_-0.659_30.341_2022_39,25.7680203737244
ID_-0.659_30.341_2022_40,26.83572931779921
ID_-0.659_30.341_2022_41,26.83572931779921
ID_-0.659_30.341_2022_42,23.53454622785747
ID_-0.659_30.341_2022_43,26.83572931779921
ID_-0.659_30.341_2022_44,24.89416113106161
ID_-0.659_30.341_2022_45,26.793322943925855
ID_-0.659_30.341_2022_46,27.66521144373715
ID_-0.659_30.341_2022_47,22.762261372927576
ID_-0.659_30.341_2022_48,21.08799436181411
ID_-0.667_30.433_2022_00,89.44562786619365
ID_-0.667_30.433_2022_01,88.64960706573724
ID_-0.667_30.433_2022_02,90.03487407836317
ID_-0.667_30.433_2022_03,89.44562786619365
ID_-0.667_30.433_2022_04,90.70476733632385
ID_-0.667_30.433_2022_05,90.70476733632385
ID_-0.667_30.433_2022_06,91.93376742176712
ID_-0.667_30.433_2022_07,90.70476733632385
ID_-0.667_30.433_2022_08,86.23036090397835
ID_-0.667_30.433_2022_09,86.23036090397835
ID_-0.667_30.433_2022_10,90.47340566581487
ID_-0.667_30.433_2022_11,86.23036090397835
ID_-0.667_30.433_2022_12,89.7141091273576
ID_-0.667_30.433_2022_13,89.7141091273576
